mol_index,smiles,exp_logp,rdkit_logp,mw,num_atoms,atom_contribs
3666,O[C@H](CNC(=O)c1c[nH]nc1C2CC2)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,3.15,0.23829999999999993,453.3700000000001,30,"[-0.2893 -0.2051 -0.2035 -0.7096 -0.2783  0.1129  0.136   0.1581 -0.3239
 -0.3239  0.136   0.1193  0.1441  0.1441 -0.2035 -0.3187 -0.2035  0.1441
 -0.2051  0.1441 -0.2035 -0.4195  0.5437  0.1581  0.1581  0.245   0.6895
  0.245   0.6895  0.1581]"
2518,N#Cc1nc(nc(n1)N2CCOCC2)N3CCOCC3,1.51,-2.55152,276.3,20,"[ 0.01508  0.0017   0.136   -0.3239   0.4619  -0.3239   0.4619  -0.3239
 -0.4458  -0.2035  -0.2035  -0.0684  -0.2035  -0.2035  -0.4458  -0.2035
 -0.2035  -0.0684  -0.2035  -0.2035 ]"
1081,OC(=O)CCc1ccc(OCc2cc(Cl)ccc2c3ccccc3)cc1,3.22,3.0912,366.84400000000005,26,"[-0.2893 -0.2783 -0.1526  0.1441 -0.0516  0.136   0.1581  0.1581  0.5437
 -0.4195 -0.0516  0.136   0.1581  0.245   0.6895  0.1581  0.1581  0.2713
  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581  0.1581  0.1581]"
3183,CCN(CC)C(=O)c1ccc(cc1)C2=CC3(CCNCC3)Oc4cccc(O)c24,0.54,0.6759999999999999,392.4990000000002,29,"[ 0.1441 -0.2035 -0.3187 -0.2035  0.1441 -0.2783  0.1129  0.136   0.1581
  0.1581  0.136   0.1581  0.1581  0.264   0.1551 -0.2051  0.1441 -0.2035
 -0.7096 -0.2035  0.1441 -0.4195  0.5437  0.1581  0.1581  0.1581  0.5437
 -0.2893  0.136 ]"
1498,CCCCCSc1nc(O)c2sc(N)nc2n1,2.86,1.1427,270.38300000000004,17,"[ 0.1441  0.1441  0.1441  0.1441 -0.2035  0.6482  0.1893 -0.3239  0.5437
 -0.2893  0.2955  0.6237  0.4619 -1.027  -0.3239  0.2955 -0.3239]"
2272,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1C(C)C)NC(=O)OCc2ccccc2)C(=O)C(F)(F)F,2.63,-0.11580000000000024,496.48600000000016,35,"[ 0.1441  0.      0.1441 -0.2051 -0.7096 -0.2783 -0.1526 -0.0516 -0.3239
 -0.8186  0.1788  0.4619  0.1581 -0.3239  0.136   0.1193  0.1441  0.1441
 -0.5188 -0.2783  0.4833 -0.0684 -0.0516  0.136   0.1581  0.1581  0.1581
  0.1581  0.1581 -0.2783 -0.1526 -0.2051  0.4202  0.4202  0.4202]"
1414,Oc1ccc(cc1)C2=Cc3ccc(O)cc3OC2,3.8,2.3362,240.25799999999998,18,"[-0.2893  0.5437  0.1581  0.1581  0.136   0.1581  0.1581  0.264   0.264
  0.136   0.1581  0.1581  0.5437 -0.2893  0.1581  0.5437 -0.4195 -0.2035]"
1209,Oc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,2.46,2.4225999999999996,254.24099999999999,19,"[-0.2893  0.5437  0.1581  0.1581  0.2713  0.1581  0.1581  0.2713  0.1581
  0.1552  0.2955  0.1581  0.5437 -0.2893  0.1581  0.1581  0.2955 -0.8186
  0.1788]"
833,C1CC1Nc2ccc3nnc(c4ccccc4)n3n2,3.15,0.6753999999999996,251.293,19,"[ 0.1441  0.1441 -0.2051 -0.5188  0.4619  0.1581  0.1581  0.2955 -0.3239
 -0.3239  0.2713  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581 -0.3239
 -0.3239]"
936,COc1ccc(Sc2c(C)n(CC(=O)O)c3ccc(C)cc23)cc1,1.01,1.9905399999999998,341.4320000000001,24,"[-0.2035  -0.4195   0.5437   0.1581   0.1581   0.1893   0.6482   0.1893
  0.136    0.08452 -0.3239  -0.0516  -0.2783  -0.1526  -0.2893   0.2955
  0.1581   0.1581   0.136    0.08452  0.1581   0.2955   0.1581   0.1581 ]"
1301,COc1cc(ccc1Cc2cn(C)c3ccc(cc23)C(=O)NCCc4ccccc4)C(=O)NS(=O)(=O)c5ccccc5C,2.51,0.9359200000000001,595.7210000000002,43,"[-0.2035  -0.4195   0.5437   0.1581   0.136    0.1581   0.1581   0.136
 -0.0516   0.136    0.1581  -0.3239  -0.1444   0.2955   0.1581   0.1581
  0.136    0.1581   0.2955  -0.2783   0.1129  -0.7096  -0.2035  -0.0516
  0.136    0.1581   0.1581   0.1581   0.1581   0.1581  -0.2783   0.1129
 -0.7096  -0.0024  -0.3339  -0.3339   0.1893   0.1581   0.1581   0.1581
  0.1581   0.136    0.08452]"
1291,CC[C@H](Nc1ncnc2[nH]cnc12)C3=Nc4cccc(F)c4C(=O)N3c5ccccc5,2.72,1.3578999999999994,415.43200000000013,31,"[ 0.1441  0.1441  0.1193 -0.5188  0.4619 -0.3239  0.1581 -0.3239  0.2955
 -0.3239  0.1581 -0.3239  0.2955  0.136  -0.3239  0.2955  0.1581  0.1581
  0.1581  0.      0.4202  0.2955 -0.8186  0.1788 -0.3239  0.2713  0.1581
  0.1581  0.1581  0.1581  0.1581]"
3625,CC(C)N(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,2.33,-0.5369999999999999,471.62300000000033,33,"[ 0.1441 -0.2051  0.1441 -0.3187 -0.2035 -0.2035 -0.7096 -0.2035 -0.0516
  0.136   0.1581  0.1581  0.5437 -0.2893  0.2955 -0.3239 -0.8186  0.1788
  0.6237  0.2955 -0.2783 -0.1526  0.1441 -0.2035 -0.0684 -0.2035 -0.0516
  0.136   0.1581  0.1581  0.1581  0.1581  0.1581]"
1200,NC1(CCC1)c2ccc(cc2)c3ncc4nccn4c3c5ccccc5,1.3,1.7588,340.43000000000006,26,"[-1.019  -0.0967  0.1441  0.1441  0.1441  0.136   0.1581  0.1581  0.2713
  0.1581  0.1581  0.2713 -0.3239  0.1581  0.2955 -0.3239  0.1581  0.1581
 -0.3239  0.2713  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581]"
3661,COc1ccc(C)c(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1,3.96,1.1364199999999998,313.4410000000001,23,"[-0.2035  -0.4195   0.5437   0.1581   0.1581   0.136    0.08452  0.4619
 -0.5188  -0.2783  -0.1526   0.1441   0.       0.1441   0.       0.1441
  0.       0.1441   0.       0.1441   0.1441   0.1441   0.1581 ]"
142,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4nccn4C,2.83,1.8246200000000004,398.46600000000007,30,"[ 0.08452  0.136    0.1581   0.1581   0.2713   0.1581   0.4619  -0.5188
 -0.2783   0.1129   0.136    0.1581   0.1581   0.5437  -0.4195  -0.0516
  0.136    0.1581   0.1581   0.1581   0.1581  -0.3239   0.1581   0.1581
  0.2713  -0.3239   0.1581   0.1581  -0.3239  -0.1444 ]"
3095,COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N2C(C)CCc3ccccc23,1.97,0.1489999999999999,404.48800000000017,28,"[-0.2035 -0.4195  0.5437  0.1581  0.5437 -0.4195 -0.2035  0.1893  0.1581
  0.4619 -0.5188 -0.2783 -0.1526  0.1441 -0.0024 -0.3339 -0.3339 -0.4458
 -0.2051  0.1441  0.1441 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581
  0.4619]"
1486,Oc1ccc(cc1)c2nc3ccccc3nc2c4ccc(O)cc4,2.7,3.4344,314.34400000000005,24,"[-0.2893  0.5437  0.1581  0.1581  0.2713  0.1581  0.1581  0.2713 -0.3239
  0.2955  0.1581  0.1581  0.1581  0.1581  0.2955 -0.3239  0.2713  0.2713
  0.1581  0.1581  0.5437 -0.2893  0.1581  0.1581]"
3273,CC1=CN(C2CCCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)C(=O)NC1=O,3.38,1.0846199999999995,425.91600000000017,30,"[ 0.08452  0.136    0.1581  -0.3239   0.1193   0.1441   0.1441  -0.2035
 -0.3187  -0.0516   0.136    0.1581   0.1581   0.1581   0.5437  -0.4195
  0.5437   0.1581   0.1581   0.245    0.6895   0.1581   0.1581   0.1581
 -0.2035  -0.8186   0.1788  -0.3239  -0.8186   0.1788 ]"
3851,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cccc(c5)N6CCOCC6)ccc4C,2.69,-0.7383799999999998,538.6520000000003,40,"[-0.2035  -0.3187  -0.2035  -0.2035  -0.4458  -0.2035  -0.2035   0.4619
  0.1581   0.1581   0.2955  -0.3239   0.1581  -0.3239  -0.8186   0.1788
  0.2955   0.1581   0.2713   0.1581   0.4619  -0.5188  -0.2783   0.1129
  0.136    0.1581   0.1581   0.1581   0.4619   0.1581  -0.4458  -0.2035
 -0.2035  -0.0684  -0.2035  -0.2035   0.1581   0.1581   0.136    0.08452]"
997,CCN1CCN(CC1)C(=O)c2cc3cc(Cl)ccc3[nH]2,3.14,0.2937999999999999,291.78200000000004,20,"[ 0.1441 -0.2035 -0.3187 -0.2035 -0.2035 -0.3187 -0.2035 -0.2035 -0.2783
  0.1129  0.136   0.1581  0.2955  0.1581  0.245   0.6895  0.1581  0.1581
  0.2955 -0.3239]"
3946,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc3cccc(Cl)c3,0.78,0.6052000000000001,451.35000000000025,30,"[ 0.1441 -0.2051 -0.2035 -0.3187 -0.0516  0.136   0.1581  0.245   0.6895
  0.1581  0.1581  0.5437 -0.4195 -0.2035 -0.2783 -0.1526 -0.2893 -0.2035
 -0.2035 -0.3187 -0.2783 -0.1526 -0.0516  0.136   0.1581  0.1581  0.1581
  0.245   0.6895  0.1581]"
1135,Brc1ccc(cc1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,3.21,1.1785,437.4030000000003,26,"[ 0.8456  0.198   0.1581  0.1581  0.1893  0.1581  0.1581 -0.0024 -0.3339
 -0.3339 -0.7096 -0.2035  0.1193 -0.3187 -0.2035  0.1441  0.1441  0.1441
  0.1441 -0.2035  0.136   0.1581  0.1581  0.1581  0.1581  0.1581]"
1296,Cc1onc(NC(=O)CSc2nc(C)cc(C)n2)c1,1.52,0.30745999999999996,278.337,19,"[ 0.08452  0.136    0.1552  -0.3239   0.4619  -0.5188  -0.2783  -0.1526
 -0.2035   0.6482   0.1893  -0.3239   0.136    0.08452  0.1581   0.136
  0.08452 -0.3239   0.1581 ]"
1046,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(F)c2)n3ccc(c3)C#N,1.6,0.013179999999999931,342.33000000000004,25,"[ 0.1441  -0.2783  -0.1526  -0.7096  -0.2035  -0.2051  -0.2035  -0.4458
 -0.2783   0.4833  -0.0684   0.4619   0.1581   0.1581   0.2713   0.
  0.4202   0.1581  -0.3239   0.1581   0.1581   0.136    0.1581   0.0017
  0.01508]"
2139,Clc1ccc(N2CCN(CC2)C(=O)COCc3ccncc3)c(Cl)c1,3.38,0.9168,380.275,25,"[ 0.6895  0.245   0.1581  0.1581  0.4619 -0.4458 -0.2035 -0.2035 -0.3187
 -0.2035 -0.2035 -0.2783 -0.1526 -0.2035 -0.0684 -0.0516  0.136   0.1581
  0.1581 -0.3239  0.1581  0.1581  0.245   0.6895  0.1581]"
3743,Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,2.64,2.2445,288.713,20,"[-1.027   0.4619  0.1581  0.1581  0.2955 -0.3239  0.1581 -0.3239  0.4619
 -0.5188  0.4619  0.1581  0.1581  0.      0.4202  0.245   0.6895  0.1581
  0.2955  0.1581]"
3839,CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1,2.69,0.4442199999999996,350.4260000000001,26,"[-0.2035  -0.7096  -0.2783   0.1129   0.136    0.1581   0.1581   0.4619
 -0.5188   0.4619  -0.3239   0.1581   0.1581   0.2713  -0.3239   0.2713
  0.1581  -0.3239   0.136    0.08452 -0.3239   0.1193   0.1441   0.1441
  0.1581   0.1581 ]"
1947,Nc1nccc(\C=C\c2ccc(Cl)cc2)n1,3.5,1.4702000000000004,231.686,16,"[-1.027   0.4619 -0.3239  0.1581  0.1581  0.136   0.264   0.264   0.136
  0.1581  0.1581  0.245   0.6895  0.1581  0.1581 -0.3239]"
1056,CCCc1c(O)c(ccc1OCc2ccc(cc2)C(=O)O)C(=O)C,2.1,1.5802,328.36400000000003,24,"[ 0.1441  0.1441 -0.0516  0.136   0.5437 -0.2893  0.136   0.1581  0.1581
  0.5437 -0.4195 -0.0516  0.136   0.1581  0.1581  0.136   0.1581  0.1581
 -0.2783  0.1129 -0.2893 -0.2783  0.1129  0.1441]"
3449,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CC=CC4,3.53,1.0873,491.53500000000014,34,"[ 0.1441  0.      0.1441 -0.0516 -0.3239 -0.8186  0.1788 -0.3239 -0.1444
 -0.8186  0.1788  0.2955  0.2955  0.6237  0.136  -0.0516  0.136   0.1581
  0.1581  0.1581  0.1581  0.136  -0.0967  0.4202  0.4202  0.4202  0.136
 -0.2783  0.1129 -0.3187 -0.2035  0.1551  0.1551 -0.2035]"
2199,CC(=O)Nc1nc(cs1)c2cccs2,2.77,1.7548,224.31,14,"[ 0.1441 -0.2783 -0.1526 -0.5188  0.4619 -0.3239  0.2713  0.1581  0.6237
  0.2713  0.1581  0.1581  0.1581  0.6237]"
2546,Fc1ncccc1OC[C@@H]2CCN2,-1.2,-0.4828000000000001,182.19799999999998,13,"[ 0.4202  0.     -0.3239  0.1581  0.1581  0.1581  0.5437 -0.4195 -0.2035
 -0.2051  0.1441 -0.2035 -0.7096]"
1667,CC(=O)Nc1cccc2c1c(Oc3ccc(Cl)cc3)c(C)n2CC(=O)O,-1.41,2.0812199999999996,372.8080000000001,26,"[ 0.1441  -0.2783  -0.1526  -0.5188   0.4619   0.1581   0.1581   0.1581
  0.2955   0.2955   0.5437  -0.4195   0.5437   0.1581   0.1581   0.245
  0.6895   0.1581   0.1581   0.136    0.08452 -0.3239  -0.0516  -0.2783
 -0.1526  -0.2893 ]"
209,Cc1ccc(cc1)c2cccc(c2)c3nn[nH]n3,1.3,1.2749199999999998,236.27800000000002,18,"[ 0.08452  0.136    0.1581   0.1581   0.2713   0.1581   0.1581   0.2713
  0.1581   0.1581   0.1581   0.2713   0.1581   0.2713  -0.3239  -0.3239
 -0.3239  -0.3239 ]"
4071,CC1CN(CCN1)C(=O)c2cc3ccccc3[nH]2,0.94,-0.6716,243.31000000000003,18,"[ 0.1441 -0.2051 -0.2035 -0.3187 -0.2035 -0.2035 -0.7096 -0.2783  0.1129
  0.136   0.1581  0.2955  0.1581  0.1581  0.1581  0.1581  0.2955 -0.3239]"
570,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3C#N)n2)cc1,1.2,0.39307999999999993,404.4740000000001,30,"[-0.2035  -0.3187  -0.2035  -0.2035  -0.2051  -0.2893  -0.2035  -0.4195
  0.5437   0.1581   0.1581   0.4619  -0.5188   0.4619  -0.3239   0.1581
  0.1581   0.4619  -0.5188   0.4619   0.1581   0.1581   0.1581   0.1581
  0.136    0.0017   0.01508 -0.3239   0.1581   0.1581 ]"
3079,COc1ccc(cc1Oc2cccc(Cl)c2)S(=O)(=O)N3CCC[C@@H](C3)N4C=C(C)C(=O)NC4=O,2.73,0.28191999999999984,505.98000000000036,34,"[-0.2035  -0.4195   0.5437   0.1581   0.1581   0.1893   0.1581   0.5437
 -0.4195   0.5437   0.1581   0.1581   0.1581   0.245    0.6895   0.1581
 -0.0024  -0.3339  -0.3339  -0.3187  -0.2035   0.1441   0.1441   0.1193
 -0.2035  -0.3239   0.1581   0.136    0.08452 -0.8186   0.1788  -0.3239
 -0.8186   0.1788 ]"
4090,CCCCC(NC(=O)CC1CCN(Cc2ccn(c2)c3ccc(cc3)C(F)(F)F)CC1)C4=CNC(=O)C=C4,2.89,1.3468,528.6190000000003,38,"[ 0.1441  0.1441  0.1441  0.1441  0.1193 -0.7096 -0.2783 -0.1526  0.1441
  0.      0.1441 -0.2035 -0.3187 -0.0516  0.136   0.1581  0.1581 -0.3239
  0.1581  0.2713  0.1581  0.1581  0.136   0.1581  0.1581 -0.0967  0.4202
  0.4202  0.4202 -0.2035  0.1441  0.136   0.1581 -0.3239 -0.8186  0.1788
  0.1581  0.1581]"
648,CNC(=O)c1ccc(Oc2ccc(cc2)C#C[C@]3(O)CN4CCC3CC4)cc1,1.99,-0.00579999999999975,376.4560000000002,28,"[-0.2035 -0.7096 -0.2783  0.1129  0.136   0.1581  0.1581  0.5437 -0.4195
  0.5437  0.1581  0.1581  0.136   0.1581  0.1581  0.0017  0.0017 -0.2051
 -0.2893 -0.2035 -0.3187 -0.2035  0.1441  0.      0.1441 -0.2035  0.1581
  0.1581]"
3050,COc1cc2c(Nc3ncc(NC(=O)c4ccccc4)cn3)ncnc2cc1OCCCN5CCOCC5,2.32,-0.22400000000000037,515.5740000000004,38,"[-0.2035 -0.4195  0.5437  0.1581  0.2955  0.4619 -0.5188  0.4619 -0.3239
  0.1581  0.4619 -0.5188 -0.2783  0.1129  0.136   0.1581  0.1581  0.1581
  0.1581  0.1581  0.1581 -0.3239 -0.3239  0.1581 -0.3239  0.2955  0.1581
  0.5437 -0.4195 -0.2035  0.1441 -0.2035 -0.3187 -0.2035 -0.2035 -0.0684
 -0.2035 -0.2035]"
16,COc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N,1.6,-1.74522,384.48000000000013,28,"[-0.2035  -0.4195   0.5437   0.1581   0.1581   0.4619   0.1581   0.1581
 -0.4458  -0.2035  -0.2035  -0.3187  -0.2035  -0.2035  -0.2783  -0.1526
  0.       0.1441   0.1441   0.1441   0.1441   0.      -0.2783  -0.1526
 -0.7096  -0.2035   0.0017   0.01508]"
3998,CC(C)NC(=O)c1ccc2c(Nc3ccc(Cl)cc3)nc(nc2c1)N4CCOCC4,2.78,0.8671999999999997,425.92000000000024,30,"[ 0.1441 -0.2051  0.1441 -0.7096 -0.2783  0.1129  0.136   0.1581  0.1581
  0.2955  0.4619 -0.5188  0.4619  0.1581  0.1581  0.245   0.6895  0.1581
  0.1581 -0.3239  0.4619 -0.3239  0.2955  0.1581 -0.4458 -0.2035 -0.2035
 -0.0684 -0.2035 -0.2035]"
517,Cc1onc(n1)c2ccc(OCC3CN(C3)c4ccc(C)nn4)cc2,2.62,0.32164000000000026,337.38300000000004,25,"[ 0.08452  0.136    0.1552  -0.3239   0.2713  -0.3239   0.2713   0.1581
  0.1581   0.5437  -0.4195  -0.2035   0.      -0.2035  -0.4458  -0.2035
  0.4619   0.1581   0.1581   0.136    0.08452 -0.3239  -0.3239   0.1581
  0.1581 ]"
2001,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)Cc4ccccc4,0.99,-0.6823999999999999,356.51000000000005,26,"[-0.2035 -0.3187 -0.2051  0.1441  0.1441 -0.2051  0.1441  0.1441 -0.2035
 -0.0684  0.1441 -0.2051 -0.3187 -0.2035  0.1441  0.1441 -0.2035 -0.2783
 -0.1526 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.1581]"
4023,CN(C)CCCOc1nn(Cc2ccccc2)c3ccccc13,2.4,0.5861000000000001,309.413,23,"[-0.2035 -0.3187 -0.2035 -0.2035  0.1441 -0.2035 -0.4195  0.5437 -0.3239
 -0.3239 -0.0516  0.136   0.1581  0.1581  0.1581  0.1581  0.1581  0.2955
  0.1581  0.1581  0.1581  0.1581  0.2955]"
2034,Cc1ccc2c(c1)c([S+]([O-])c3ccc(Cl)cc3)c(C)n2CC(=O)O,0.05,2.01984,361.85000000000014,24,"[ 0.08452  0.136    0.1581   0.1581   0.2955   0.2955   0.1581   0.1893
 -0.0024  -0.3339   0.1893   0.1581   0.1581   0.245    0.6895   0.1581
  0.1581   0.136    0.08452 -0.3239  -0.0516  -0.2783  -0.1526  -0.2893 ]"
3542,CC(C)CN1C(=O)N(C)C(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc12,4.36,0.6574,451.5920000000001,32,"[ 0.1441  0.      0.1441 -0.0516 -0.3239 -0.8186  0.1788 -0.3239 -0.1444
 -0.8186  0.1788  0.2955  0.1893  0.6482 -0.2035  0.1441 -0.2035 -0.2893
 -0.3239 -0.0516  0.136   0.1581  0.1581  0.1581  0.2955  0.1581  0.1581
  0.1581  0.1581  0.2955  0.1581  0.2955]"
3307,CC(C)CNc1nc(nc(N2CCOCC2)c1N)C#N,2.79,-1.89862,276.34399999999994,20,"[ 0.1441   0.       0.1441  -0.2035  -0.5188   0.4619  -0.3239   0.136
 -0.3239   0.4619  -0.4458  -0.2035  -0.2035  -0.0684  -0.2035  -0.2035
  0.4619  -1.027    0.0017   0.01508]"
1334,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4C[C@H](O)CO4,3.15,0.21430000000000005,511.52200000000016,35,"[ 0.1441  0.      0.1441 -0.0516 -0.3239 -0.8186  0.1788 -0.3239 -0.1444
 -0.8186  0.1788  0.2955  0.2955  0.6237  0.136  -0.0516  0.136   0.1581
  0.1581  0.1581  0.1581  0.136  -0.0967  0.4202  0.4202  0.4202  0.136
 -0.2783  0.1129 -0.3187 -0.2035 -0.2051 -0.2893 -0.2035 -0.0684]"
2720,Nc1nccc(n1)c2cccs2,1.75,0.7439,177.232,12,"[-1.027   0.4619 -0.3239  0.1581  0.1581  0.2713 -0.3239  0.2713  0.1581
  0.1581  0.1581  0.6237]"
2780,O\N=C\1/C(=O)N(Cc2ccccc2[N+](=O)[O-])c3ccccc13,2.07,0.8757,297.27000000000004,22,"[-0.2893  0.1836 -0.2783 -0.2783 -0.1526 -0.4458 -0.0516  0.136   0.1581
  0.1581  0.1581  0.1581  0.4619 -0.3396  0.0335  0.0335  0.4619  0.1581
  0.1581  0.1581  0.1581  0.136 ]"
2874,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCN(CC4)S(=O)(=O)C)n2,2.57,-0.60358,455.5880000000003,32,"[ 0.1441   0.1193   0.1441  -0.3239   0.136    0.08452 -0.3239   0.1581
  0.2713   0.2713   0.1581   0.1581  -0.3239   0.4619  -0.5188   0.4619
  0.1581   0.1581   0.4619   0.1581   0.1581  -0.4458  -0.2035  -0.2035
 -0.3187  -0.2035  -0.2035  -0.0024  -0.3339  -0.3339  -0.2035  -0.3239 ]"
4062,CCS(=O)(=O)c1ccc(cc1)c2cc(Cl)ccc2OCC(=O)O,-0.78,1.2439999999999998,354.81100000000015,23,"[ 0.1441 -0.2035 -0.0024 -0.3339 -0.3339  0.1893  0.1581  0.1581  0.2713
  0.1581  0.1581  0.2713  0.1581  0.245   0.6895  0.1581  0.1581  0.5437
 -0.4195 -0.2035 -0.2783 -0.1526 -0.2893]"
1167,Cc1onc(C(=O)N)c1C(=O)Nc2nccs2,1.63,-0.46687999999999985,252.25500000000002,17,"[ 0.08452  0.136    0.1552  -0.3239   0.136   -0.2783   0.1129  -1.019
  0.136   -0.2783   0.1129  -0.5188   0.4619  -0.3239   0.1581   0.1581
  0.6237 ]"
3371,CS(=O)(=O)N1CCC(CC1)NC(=O)NC23CC4CC(CC(C4)C2)C3,2.7,-2.0709999999999997,355.50400000000025,24,"[-0.2035 -0.0024 -0.3339 -0.3339 -0.3187 -0.2035  0.1441 -0.2051  0.1441
 -0.2035 -0.7096 -0.2783  0.4833 -0.7096 -0.2051  0.1441  0.      0.1441
  0.      0.1441  0.      0.1441  0.1441  0.1441]"
2549,COc1ccc(N(C(C(=O)NC2CCCC2)c3ccccc3F)C(=O)c4ccccc4)c(OC)c1,3.86,1.6315999999999997,476.5480000000002,35,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.4619 -0.4458  0.1193 -0.2783
 -0.1526 -0.7096 -0.2051  0.1441  0.1441  0.1441  0.1441  0.136   0.1581
  0.1581  0.1581  0.1581  0.      0.4202 -0.2783  0.1129  0.136   0.1581
  0.1581  0.1581  0.1581  0.1581  0.5437 -0.4195 -0.2035  0.1581]"
822,O=C(NC1=CC(=CNC1=O)c2ccncc2)[C@H](Cc3ccccc3)NC4(CC4)c5ccccn5,3.44,0.3119999999999998,451.53000000000014,34,"[-0.1526 -0.2783 -0.5188  0.4619  0.1581  0.2713  0.1581 -0.3239 -0.8186
  0.1788  0.2713  0.1581  0.1581 -0.3239  0.1581  0.1581 -0.2051 -0.0516
  0.136   0.1581  0.1581  0.1581  0.1581  0.1581 -0.7096 -0.0967  0.1441
  0.1441  0.136   0.1581  0.1581  0.1581  0.1581 -0.3239]"
3290,OC(=O)CCn1c2ccccc2c3ccccc13,0.6,1.4951999999999996,239.27400000000003,18,"[-0.2893 -0.2783 -0.1526  0.1441 -0.0516 -0.3239  0.2955  0.1581  0.1581
  0.1581  0.1581  0.2955  0.2955  0.1581  0.1581  0.1581  0.1581  0.2955]"
2486,Clc1ccc2C(=O)NC(=Nc2c1)c3ccccc3,3.31,2.0452999999999997,256.692,18,"[ 0.6895  0.245   0.1581  0.1581  0.2955 -0.8186  0.1788 -0.3239  0.2713
 -0.3239  0.2955  0.1581  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581]"
1490,C(N1CCN(CC1)c2nc3ccccc3s2)c4nnnn4Cc5cccs5,3.65,0.3777999999999998,397.53300000000013,27,"[-0.0516 -0.3187 -0.2035 -0.2035 -0.4458 -0.2035 -0.2035  0.4619 -0.3239
  0.2955  0.1581  0.1581  0.1581  0.1581  0.2955  0.6237  0.136  -0.3239
 -0.3239 -0.3239 -0.3239 -0.0516  0.136   0.1581  0.1581  0.1581  0.6237]"
2813,NC(=O)c1cc(sc1N)c2ccccc2,2.7,0.5014,218.281,15,"[-1.019  -0.2783  0.1129  0.136   0.1581  0.2713  0.6237  0.4619 -1.027
  0.2713  0.1581  0.1581  0.1581  0.1581  0.1581]"
3251,CCN(c1ccccc1)c2cc(NC)[n+](C)c(C)n2,-0.91,-0.2599800000000001,257.36099999999993,19,"[ 0.1441  -0.2035  -0.4458   0.4619   0.1581   0.1581   0.1581   0.1581
  0.1581   0.4619   0.1581   0.4619  -0.5188  -0.2035  -1.119   -0.1444
  0.136    0.08452 -0.3239 ]"
3820,COc1ccc2C=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,1.16,-1.8327000000000002,451.5270000000002,33,"[-0.2035 -0.4195  0.5437  0.1581  0.1581  0.2955  0.1581  0.1581 -0.8186
  0.1788 -0.3239 -0.0516 -0.2035 -0.3187 -0.2035  0.1441 -0.2051  0.1441
 -0.2035 -0.7096 -0.0516  0.136   0.1581  0.5437 -0.4195 -0.2035 -0.2035
 -0.4195  0.5437  0.1581 -0.3239  0.2955 -0.3239]"
719,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4ncc(F)cn4,3.4,-0.37051999999999985,406.4250000000001,30,"[ 0.1441  -0.2051  -0.2035  -0.4458  -0.2035  -0.2035  -0.4458   0.4619
 -0.3239   0.1581   0.5437  -0.4195  -0.0516   0.136    0.1581   0.1581
 -0.3239   0.1581   0.136    0.0017   0.01508  0.1581  -0.3239   0.4619
 -0.3239   0.1581   0.       0.4202   0.1581  -0.3239 ]"
1494,OC(=O)c1ccc2cccc(O)c2n1,3.3,0.9933000000000001,189.17,14,"[-0.2893 -0.2783  0.1129  0.136   0.1581  0.1581  0.2955  0.1581  0.1581
  0.1581  0.5437 -0.2893  0.2955 -0.3239]"
